frame;time;x;y;team_id
11985;479.40;32.16;1.61;475
11986;479.44;32.32;1.56;475
11987;479.48;32.48;1.51;475
11988;479.52;32.64;1.45;475
11989;479.56;32.80;1.40;475
11990;479.60;32.97;1.35;475
11991;479.64;33.13;1.29;475
11992;479.68;33.29;1.24;475
11993;479.72;33.45;1.18;475
11994;479.76;33.61;1.13;475
11995;479.80;33.77;1.08;475
11996;479.84;33.93;1.02;475
11997;479.88;34.09;0.97;475
11998;479.92;34.26;0.92;475
11999;479.96;34.42;0.86;475
12000;480;34.58;0.81;475
12001;480.04;34.74;0.75;475
12002;480.08;34.90;0.70;475
12003;480.12;35.06;0.65;475
12004;480.16;35.22;0.59;475
12005;480.20;35.39;0.54;475
12006;480.24;35.55;0.48;475
12007;480.28;35.71;0.43;475
12008;480.32;35.87;0.38;475
12009;480.36;36.03;0.32;475
12010;480.40;36.19;0.27;475
12011;480.44;36.35;0.22;475
12012;480.48;36.52;0.16;475
12013;480.52;36.68;0.11;475
12014;480.56;36.84;0.05;475
12015;480.60;37;0;475
12016;480.64;37;0;475
12017;480.68;37;0;475
12018;480.72;37;0;475
12019;480.76;37;0;475
12020;480.80;37;0;475
12021;480.84;37;0;475
12022;480.88;37;0;475
12023;480.92;37;0;475
12024;480.96;37;0;475
12025;481;37;0;475
12026;481.04;37;0;475
12027;481.08;37;0;475
12028;481.12;37;0;475
12029;481.16;37;0;475
12030;481.20;37;0;475
12031;481.24;37;0;475
12032;481.28;37;0;475
12033;481.32;37;0;475
12034;481.36;37;0;475
12035;481.40;37;0;475
12036;481.44;37;0;475
12037;481.48;37;0;475
12038;481.52;37;0;475
12039;481.56;37;0;475
12040;481.60;37;0;475
12041;481.64;37;0;475
12042;481.68;37;0;475
12043;481.72;37;0;475
12044;481.76;37;0;475
12045;481.80;37;0;475
12046;481.84;37;0;475
12047;481.88;37;0;475
12048;481.92;37;0;475
12049;481.96;37;0;475
12050;482;37;0;475
12051;482.04;37;0;475
12052;482.08;37;0;475
12053;482.12;37;0;475
12054;482.16;37;0;475
12055;482.20;37;0;475
12056;482.24;37;0;475
12057;482.28;37;0;475
12058;482.32;37;0;475
12059;482.36;37;0;475
12060;482.40;37;0;475
12061;482.44;37;0;475
12062;482.48;37;0;475
12063;482.52;37;0;475
12064;482.56;37;0;475
12065;482.60;37;0;475
12066;482.64;37;0;475
12067;482.68;37;0;475
12068;482.72;37;0;475
12069;482.76;37;0;475
12070;482.80;37;0;475
12071;482.84;37;0;475
12072;482.88;37;0;475
12073;482.92;37;0;475
12074;482.96;37;0;475
12075;483;37;0;475
12076;483.04;37;0;475
12077;483.08;37;0;475
12078;483.12;37;0;475
12079;483.16;37;0;475
12080;483.20;37;0;475
12081;483.24;37;0;475
12082;483.28;37;0;475
12083;483.32;37;0;475
12084;483.36;37;0;475
12085;483.40;37;0;475
12086;483.44;37;0;475
12087;483.48;37;0;475
12088;483.52;37;0;475
12089;483.56;37;0;475
12090;483.60;37;0;475
12091;483.64;37;0;475
12092;483.68;37;0;475
12093;483.72;37;0;475
12094;483.76;37;0;475
12095;483.80;37;0;475
12096;483.84;37;0;475
12097;483.88;37;0;475
12098;483.92;37;0;475
12099;483.96;37;0;475
12100;484;37;0;475
12101;484.04;37;0;475
12102;484.08;37;0;475
12103;484.12;37;0;475
12104;484.16;37;0;475
12105;484.20;37;0;475
12106;484.24;37;0;475
12107;484.28;37;0;475
12108;484.32;37;0;475
12109;484.36;37;0;475
12110;484.40;37;0;475
12111;484.44;37;0;475
12112;484.48;37;0;475
12113;484.52;37;0;475
12114;484.56;37;0;475
12115;484.60;37;0;475
12116;484.64;37;0;475
12117;484.68;37;0;475
12118;484.72;37;0;475
12119;484.76;37;0;475
12120;484.80;37;0;475
12121;484.84;37;0;475
12122;484.88;37;0;475
12123;484.92;37;0;475
12124;484.96;37;0;475
12125;485;37;0;475
12126;485.04;37;0;475
12127;485.08;37;0;475
12128;485.12;37;0;475
12129;485.16;37;0;475
12130;485.20;37;0;475
12131;485.24;37;0;475
12132;485.28;37;0;475
12133;485.32;37;0;475
12134;485.36;37;0;475
12135;485.40;37;0;475
12136;485.44;37;0;475
12137;485.48;37;0;475
12138;485.52;37;0;475
12139;485.56;37;0;475
12140;485.60;37;0;475
12141;485.64;37;0;475
12142;485.68;37;0;475
12143;485.72;37;0;475
12144;485.76;37;0;475
12145;485.80;37;0;475
12146;485.84;37;0;475
12147;485.88;37;0;475
12148;485.92;37;0;475
12149;485.96;37;0;475
12150;486;37;0;475
12151;486.04;37;0;475
12152;486.08;37;0;475
12153;486.12;37;0;475
12154;486.16;37;0;475
12155;486.20;37;0;475
12156;486.24;37;0;475
12157;486.28;37;0;475
12158;486.32;37;0;475
12159;486.36;37;0;475
12160;486.40;37;0;475
12161;486.44;37;0;475
12162;486.48;37;0;475
12163;486.52;37;0;475
12164;486.56;37;0;475
12165;486.60;37;0;475
12166;486.64;37;0;475
12167;486.68;37;0;475
12168;486.72;37;0;475
12169;486.76;37;0;475
12170;486.80;37;0;475
12171;486.84;37;0;475
12172;486.88;37;0;475
12173;486.92;37;0;475
12174;486.96;37;0;475
12175;487;37;0;475
12176;487.04;37;0;475
12177;487.08;37;0;475
12178;487.12;37;0;475
12179;487.16;37;0;475
12180;487.20;37;0;475
12181;487.24;37;0;475
12182;487.28;37;0;475
12183;487.32;37;0;475
12184;487.36;37;0;475
12185;487.40;37;0;475
12186;487.44;37;0;475
12187;487.48;37;0;475
12188;487.52;37;0;475
12189;487.56;37;0;475
12190;487.60;37;0;475
12191;487.64;37;0;475
12192;487.68;37;0;475
12193;487.72;37;0;475
12194;487.76;37;0;475
12195;487.80;37;0;475
12196;487.84;37;0;475
12197;487.88;37;0;475
12198;487.92;37;0;475
12199;487.96;37;0;475
12200;488;37;0;475
12201;488.04;37;0;475
12202;488.08;37;0;475
12203;488.12;37;0;475
12204;488.16;37;0;475
12205;488.20;37;0;475
12206;488.24;37;0;475
12207;488.28;37;0;475
12208;488.32;37;0;475
12209;488.36;37;0;475
12210;488.40;37;0;475
12211;488.44;37;0;475
12212;488.48;37;0;475
12213;488.52;37;0;475
12214;488.56;37;0;475
12215;488.60;37;0;475
12216;488.64;37;0;475
12217;488.68;37;0;475
12218;488.72;37;0;475
12219;488.76;37;0;475
12220;488.80;37;0;475
12221;488.84;37;0;475
12222;488.88;37;0;475
12223;488.92;37;0;475
12224;488.96;37;0;475
12225;489;37;0;475
12226;489.04;37;0;475
12227;489.08;37;0;475
12228;489.12;37;0;475
12229;489.16;37;0;475
12230;489.20;37;0;475
12231;489.24;37;0;475
12232;489.28;37;0;475
12233;489.32;37;0;475
12234;489.36;37;0;475
12235;489.40;37;0;475
12236;489.44;37;0;475
12237;489.48;37;0;475
12238;489.52;37;0;475
12239;489.56;37.61;0.08;475
12240;489.60;38.22;0.17;475
12241;489.64;38.83;0.25;475
12242;489.68;39.44;0.33;475
12243;489.72;40.05;0.42;475
12244;489.76;40.65;0.50;475
12245;489.80;41.26;0.58;475
12246;489.84;41.87;0.67;475
12247;489.88;42.48;0.75;475
12248;489.92;43.09;0.83;475
12249;489.96;43.70;0.92;475
12250;490;44.31;1;475
12251;490.04;44.92;1.08;475
12252;490.08;45.53;1.17;475
12253;490.12;46.14;1.25;475
12254;490.16;46.75;1.33;475
12255;490.20;47.36;1.42;475
12256;490.24;47.96;1.50;475
12257;490.28;48.57;1.59;475
12258;490.32;49.18;1.67;475
12259;490.36;49.79;1.75;475
12260;490.40;50.40;1.84;475
12261;490.44;51.01;1.92;475
12262;490.48;51.62;2;475
12263;490.52;52.23;2.09;475
12264;490.56;52.84;2.17;475
12265;490.60;53.45;2.25;475
12266;490.64;54.06;2.34;475
12267;490.68;54.67;2.42;475
12268;490.72;55.27;2.50;475
12269;490.76;55.88;2.59;475
12270;490.80;56.49;2.67;475
12271;490.84;57.10;2.75;475
12272;490.88;57.71;2.84;475
12273;490.92;58.32;2.92;475
12274;490.96;58.33;2.79;554
12275;491;58.34;2.65;554
12276;491.04;58.36;2.52;554
12277;491.08;58.37;2.39;554
12278;491.12;58.38;2.26;554
12279;491.16;58.39;2.12;554
12280;491.20;58.40;1.99;554
12281;491.24;58.41;1.86;554
12282;491.28;58.43;1.73;554
12283;491.32;58.44;1.59;554
12284;491.36;58.45;1.46;554
12285;491.40;58.46;1.33;554
12286;491.44;58.47;1.19;554
12287;491.48;58.49;1.06;554
12288;491.52;58.50;0.93;554
12289;491.56;58.51;0.80;554
12290;491.60;58.52;0.66;554
12291;491.64;58.53;0.53;554
12292;491.68;58.54;0.40;554
12293;491.72;58.56;0.27;554
12294;491.76;58.57;0.13;554
12295;491.80;58.58;0;554
12296;491.84;58.58;0;475
12297;491.88;58.58;0;475
12298;491.92;58.58;0;475
12299;491.96;58.58;0;475
12300;492;58.58;0;475
12301;492.04;58.58;0;475
12302;492.08;58.58;0;475
12303;492.12;58.58;0;475
12304;492.16;58.58;0;475
12305;492.20;58.58;0;475
12306;492.24;58.58;0;475
12307;492.28;58.58;0;475
12308;492.32;58.58;0;475
12309;492.36;58.58;0;475
12310;492.40;58.58;0;475
12311;492.44;58.58;0;475
12312;492.48;58.58;0;475
12313;492.52;58.58;0;475
12314;492.56;58.58;0;475
12315;492.60;58.58;0;475
12316;492.64;58.58;0;475
12317;492.68;58.58;0;475
12318;492.72;58.58;0;475
12319;492.76;58.58;0;475
12320;492.80;58.58;0;475
12321;492.84;58.58;0;475
12322;492.88;58.58;0;475
12323;492.92;58.58;0;475
12324;492.96;58.58;0;475
12325;493;58.58;0;475
12326;493.04;58.58;0;475
12327;493.08;58.58;0;475
12328;493.12;58.58;0;475
12329;493.16;58.58;0;475
12330;493.20;58.58;0;475
12331;493.24;58.58;0;475
12332;493.28;58.58;0;475
12333;493.32;58.58;0;475
12334;493.36;58.58;0;475
12335;493.40;58.58;0;475
12336;493.44;58.58;0;475
12337;493.48;58.58;0;475
12338;493.52;58.58;0;475
12339;493.56;58.58;0;475
12340;493.60;58.58;0;475
12341;493.64;58.58;0;475
12342;493.68;58.58;0;475
12343;493.72;58.58;0;475
12344;493.76;58.58;0;475
12345;493.80;58.58;0;475
12346;493.84;58.58;0;475
12347;493.88;58.58;0;475
12348;493.92;58.58;0;475
12349;493.96;58.58;0;475
12350;494;58.58;0;475
12351;494.04;58.58;0;475
12352;494.08;58.58;0;475
12353;494.12;58.58;0;475
12354;494.16;58.58;0;475
12355;494.20;58.58;0;475
12356;494.24;58.58;0;475
12357;494.28;58.58;0;475
12358;494.32;58.58;0;475
12359;494.36;58.58;0;475
12360;494.40;58.58;0;475
12361;494.44;58.58;0;475
12362;494.48;58.58;0;475
12363;494.52;58.58;0;475
12364;494.56;58.58;0;475
12365;494.60;58.58;0;475
12366;494.64;58.58;0;475
12367;494.68;58.58;0;475
12368;494.72;58.58;0;475
12369;494.76;58.58;0;475
12370;494.80;58.58;0;475
12371;494.84;58.58;0;475
12372;494.88;58.58;0;475
12373;494.92;58.58;0;475
12374;494.96;58.58;0;475
12375;495;58.58;0;475
12376;495.04;58.58;0;475
12377;495.08;58.58;0;475
12378;495.12;58.58;0;475
12379;495.16;58.58;0;475
12380;495.20;58.58;0;475
12381;495.24;58.58;0;475
12382;495.28;58.58;0;475
12383;495.32;58.58;0;475
12384;495.36;58.58;0;475
12385;495.40;58.58;0;475
12386;495.44;58.58;0;475
12387;495.48;58.58;0;475
12388;495.52;58.58;0;475
12389;495.56;58.58;0;475
12390;495.60;58.58;0;475
12391;495.64;58.58;0;475
12392;495.68;58.58;0;475
12393;495.72;58.58;0;475
12394;495.76;58.58;0;475
12395;495.80;58.58;0;475
12396;495.84;58.58;0;475
12397;495.88;58.58;0;475
12398;495.92;58.58;0;475
12399;495.96;58.58;0;475
12400;496;58.58;0;475
12401;496.04;58.58;0;475
12402;496.08;58.58;0;475
12403;496.12;58.58;0;475
12404;496.16;58.58;0;475
12405;496.20;58.58;0;475
12406;496.24;58.58;0;475
12407;496.28;58.58;0;475
12408;496.32;58.58;0;475
12409;496.36;58.58;0;475
12410;496.40;58.58;0;475
12411;496.44;58.58;0;475
12412;496.48;58.58;0;475
12413;496.52;58.58;0;475
12414;496.56;58.58;0;475
12415;496.60;58.58;0;475
12416;496.64;58.58;0;475
12417;496.68;58.58;0;475
12418;496.72;58.58;0;475
12419;496.76;58.58;0;475
12420;496.80;58.58;0;475
12421;496.84;58.58;0;475
12422;496.88;58.58;0;475
12423;496.92;58.58;0;475
12424;496.96;58.58;0;475
12425;497;58.58;0;475
12426;497.04;58.58;0;475
12427;497.08;58.58;0;475
12428;497.12;58.58;0;475
12429;497.16;58.58;0;475
12430;497.20;58.58;0;475
12431;497.24;58.58;0;475
12432;497.28;58.58;0;475
12433;497.32;58.58;0;475
12434;497.36;58.58;0;475
12435;497.40;58.58;0;475
12436;497.44;58.58;0;475
12437;497.48;58.58;0;475
12438;497.52;58.58;0;475
12439;497.56;58.58;0;475
12440;497.60;58.58;0;475
12441;497.64;58.58;0;475
12442;497.68;58.58;0;475
12443;497.72;58.58;0;475
12444;497.76;58.58;0;475
12445;497.80;58.58;0;475
12446;497.84;58.58;0;475
12447;497.88;58.58;0;475
12448;497.92;58.58;0;475
12449;497.96;58.58;0;475
12450;498;58.58;0;475
12451;498.04;58.58;0;475
12452;498.08;58.58;0;475
12453;498.12;58.58;0;475
12454;498.16;58.91;0.35;475
12455;498.20;59.24;0.70;475
12456;498.24;59.57;1.06;475
12457;498.28;59.90;1.41;475
12458;498.32;60.23;1.76;475
12459;498.36;60.56;2.11;475
12460;498.40;60.89;2.46;475
12461;498.44;61.22;2.82;475
12462;498.48;61.54;3.17;475
12463;498.52;61.87;3.52;475
12464;498.56;62.20;3.87;475
12465;498.60;62.53;4.22;475
12466;498.64;62.86;4.57;475
12467;498.68;63.19;4.93;475
12468;498.72;63.52;5.28;475
12469;498.76;63.85;5.63;475
12470;498.80;63.61;5.61;475
12471;498.84;63.38;5.59;475
12472;498.88;63.14;5.57;475
12473;498.92;62.91;5.55;475
12474;498.96;62.67;5.53;475
12475;499;62.43;5.51;475
12476;499.04;62.20;5.49;475
12477;499.08;61.96;5.47;475
12478;499.12;61.73;5.45;475
12479;499.16;61.49;5.43;475
12480;499.20;61.25;5.41;475
12481;499.24;61.02;5.40;475
12482;499.28;60.78;5.38;475
12483;499.32;60.55;5.36;475
12484;499.36;60.31;5.34;475
12485;499.40;60.07;5.32;475
12486;499.44;59.84;5.30;475
12487;499.48;59.60;5.28;475
12488;499.52;59.37;5.26;475
12489;499.56;59.13;5.24;475
12490;499.60;58.89;5.22;475
12491;499.64;58.66;5.20;475
12492;499.68;58.42;5.18;475
12493;499.72;58.19;5.16;475
12494;499.76;57.95;5.14;475
12495;499.80;57.72;5.12;475
12496;499.84;57.48;5.10;475
12497;499.88;57.24;5.08;475
12498;499.92;57.01;5.06;475
12499;499.96;56.77;5.04;475
12500;500;56.54;5.02;475
12501;500.04;56.30;5;475
12502;500.08;56.06;4.98;475
12503;500.12;55.83;4.96;475
12504;500.16;55.59;4.94;475
12505;500.20;55.36;4.93;475
12506;500.24;55.12;4.91;475
12507;500.28;54.88;4.89;475
12508;500.32;54.65;4.87;475
12509;500.36;54.41;4.85;475
12510;500.40;54.18;4.83;475
12511;500.44;53.94;4.81;475
12512;500.48;53.70;4.79;475
12513;500.52;53.47;4.77;475
12514;500.56;53.23;4.75;475
12515;500.60;53;4.73;475
12516;500.64;52.76;4.71;475
12517;500.68;52.23;4.72;475
12518;500.72;51.69;4.73;475
12519;500.76;51.16;4.74;475
12520;500.80;50.63;4.74;475
12521;500.84;50.09;4.75;475
12522;500.88;49.56;4.76;475
12523;500.92;49.03;4.77;475
12524;500.96;48.49;4.78;475
12525;501;47.96;4.79;475
12526;501.04;47.42;4.79;475
12527;501.08;46.89;4.80;475
12528;501.12;46.36;4.81;475
12529;501.16;45.82;4.82;475
12530;501.20;45.29;4.83;475
12531;501.24;44.76;4.84;475
12532;501.28;44.22;4.84;475
12533;501.32;43.69;4.85;475
12534;501.36;43.16;4.86;475
12535;501.40;42.62;4.87;475
12536;501.44;42.09;4.88;475
12537;501.48;41.56;4.89;475
12538;501.52;41.02;4.89;475
12539;501.56;40.49;4.90;475
12540;501.60;39.96;4.91;475
12541;501.64;39.42;4.92;475
12542;501.68;38.89;4.93;475
12543;501.72;38.36;4.94;475
12544;501.76;37.82;4.94;475
12545;501.80;37.29;4.95;475
12546;501.84;36.75;4.96;475
12547;501.88;36.22;4.97;475
12548;501.92;35.69;4.98;475
12549;501.96;35.15;4.99;475
12550;502;34.62;4.99;475
12551;502.04;34.09;5;475
12552;502.08;33.55;5.01;475
12553;502.12;33.02;5.02;475
12554;502.16;33;5.09;475
12555;502.20;32.99;5.17;475
12556;502.24;32.97;5.24;475
12557;502.28;32.95;5.32;475
12558;502.32;32.93;5.39;475
12559;502.36;32.92;5.46;475
12560;502.40;32.90;5.54;475
12561;502.44;32.88;5.61;475
12562;502.48;32.86;5.68;475
12563;502.52;32.85;5.76;475
12564;502.56;32.83;5.83;475
12565;502.60;32.81;5.90;475
12566;502.64;32.79;5.98;475
12567;502.68;32.78;6.05;475
12568;502.72;32.76;6.13;475
12569;502.76;32.74;6.20;475
12570;502.80;32.73;6.27;475
12571;502.84;32.71;6.35;475
12572;502.88;32.69;6.42;475
12573;502.92;32.67;6.49;475
12574;502.96;32.66;6.57;475
12575;503;32.64;6.64;475
12576;503.04;32.62;6.72;475
12577;503.08;32.60;6.79;475
12578;503.12;32.59;6.86;475
12579;503.16;32.57;6.94;475
12580;503.20;32.55;7.01;475
12581;503.24;32.53;7.09;475
12582;503.28;32.52;7.16;475
12583;503.32;32.50;7.23;475
12584;503.36;32.48;7.31;475
12585;503.40;32.47;7.38;475
12586;503.44;32.45;7.45;475
12587;503.48;32.43;7.53;475
12588;503.52;32.41;7.60;475
12589;503.56;32.40;7.67;475
12590;503.60;32.38;7.75;475
12591;503.64;32.36;7.82;475
12592;503.68;32.34;7.90;475
12593;503.72;32.33;7.97;475
12594;503.76;32.31;8.04;475
12595;503.80;32.29;8.12;475
12596;503.84;32.28;8.19;475
12597;503.88;32.26;8.26;475
12598;503.92;32.24;8.34;475
12599;503.96;32.22;8.41;475
12600;504;32.21;8.49;475
12601;504.04;32.19;8.56;475
12602;504.08;32.17;8.63;475
12603;504.12;32.15;8.71;475
12604;504.16;32.14;8.78;475
12605;504.20;32.12;8.85;475
12606;504.24;32.10;8.93;475
12607;504.28;32.08;9;475
12608;504.32;32.07;9.08;475
12609;504.36;32.05;9.15;475
12610;504.40;32.51;9;475
12611;504.44;32.96;8.85;475
12612;504.48;33.42;8.70;475
12613;504.52;33.88;8.55;475
12614;504.56;34.33;8.40;475
12615;504.60;34.79;8.25;475
12616;504.64;35.24;8.10;475
12617;504.68;35.70;7.95;475
12618;504.72;36.16;7.79;475
12619;504.76;36.61;7.64;475
12620;504.80;37.07;7.49;475
12621;504.84;37.53;7.34;475
12622;504.88;37.98;7.19;475
12623;504.92;38.44;7.04;475
12624;504.96;38.90;6.89;475
12625;505;39.35;6.74;475
12626;505.04;39.81;6.59;475
12627;505.08;40.26;6.44;475
12628;505.12;40.72;6.29;475
12629;505.16;41.18;6.14;475
12630;505.20;41.63;5.99;475
12631;505.24;42.09;5.84;475
12632;505.28;42.55;5.69;475
12633;505.32;43;5.54;475
12634;505.36;43.46;5.38;475
12635;505.40;43.92;5.23;475
12636;505.44;44.37;5.08;475
12637;505.48;44.83;4.93;475
12638;505.52;45.28;4.78;475
12639;505.56;45.74;4.63;475
12640;505.60;46.20;4.48;475
12641;505.64;46.65;4.33;475
12642;505.68;47.11;4.18;475
12643;505.72;47.15;4.18;475
12644;505.76;47.19;4.18;475
12645;505.80;47.23;4.18;475
12646;505.84;47.27;4.18;475
12647;505.88;47.31;4.19;475
12648;505.92;47.35;4.19;475
12649;505.96;47.40;4.19;475
12650;506;47.44;4.19;475
12651;506.04;47.48;4.19;475
12652;506.08;47.52;4.19;475
12653;506.12;47.56;4.19;475
12654;506.16;47.60;4.19;475
12655;506.20;47.64;4.20;475
12656;506.24;47.68;4.20;475
12657;506.28;47.72;4.20;475
12658;506.32;47.76;4.20;475
12659;506.36;47.80;4.20;475
12660;506.40;47.84;4.20;475
12661;506.44;47.88;4.20;475
12662;506.48;47.93;4.20;475
12663;506.52;47.97;4.21;475
12664;506.56;48.01;4.21;475
12665;506.60;48.05;4.21;475
12666;506.64;48.09;4.21;475
12667;506.68;48.13;4.21;475
12668;506.72;48.17;4.21;475
12669;506.76;48.21;4.21;475
12670;506.80;48.25;4.22;475
12671;506.84;48.29;4.22;475
12672;506.88;48.33;4.22;475
12673;506.92;48.37;4.22;475
12674;506.96;48.41;4.22;475
12675;507;48.45;4.22;475
12676;507.04;48.50;4.22;475
12677;507.08;48.54;4.22;475
12678;507.12;48.58;4.22;475
12679;507.16;48.62;4.23;475
12680;507.20;48.66;4.23;475
12681;507.24;48.70;4.23;475
12682;507.28;48.74;4.23;475
12683;507.32;49.26;4.09;475
12684;507.36;49.78;3.95;475
12685;507.40;50.30;3.80;475
12686;507.44;50.82;3.66;475
12687;507.48;51.34;3.52;475
12688;507.52;51.86;3.38;475
12689;507.56;52.38;3.24;475
12690;507.60;52.90;3.10;475
12691;507.64;53.42;2.95;475
12692;507.68;53.94;2.81;475
12693;507.72;54.46;2.67;475
12694;507.76;54.98;2.53;475
12695;507.80;55.50;2.39;475
12696;507.84;56.02;2.24;475
12697;507.88;56.54;2.10;475
12698;507.92;57.06;1.96;475
12699;507.96;57.58;1.82;475
12700;508;58.10;1.68;475
12701;508.04;58.62;1.54;475
12702;508.08;59.14;1.39;475
12703;508.12;59.66;1.25;475
12704;508.16;60.18;1.11;475
12705;508.20;60.15;1.20;475
12706;508.24;60.11;1.29;475
12707;508.28;60.08;1.38;475
12708;508.32;60.05;1.48;475
12709;508.36;60.01;1.57;475
12710;508.40;59.98;1.66;475
12711;508.44;59.95;1.75;475
12712;508.48;59.91;1.84;475
12713;508.52;59.88;1.93;475
12714;508.56;59.85;2.02;475
12715;508.60;59.81;2.11;475
12716;508.64;59.78;2.21;475
12717;508.68;59.75;2.30;475
12718;508.72;59.71;2.39;475
12719;508.76;59.68;2.48;475
12720;508.80;59.64;2.57;475
12721;508.84;59.61;2.66;475
12722;508.88;59.58;2.75;475
12723;508.92;59.54;2.85;475
12724;508.96;59.51;2.94;475
12725;509;59.48;3.03;475
12726;509.04;59.44;3.12;475
12727;509.08;59.41;3.21;475
12728;509.12;59.38;3.30;475
12729;509.16;59.34;3.39;475
12730;509.20;59.31;3.49;475
12731;509.24;59.28;3.58;475
12732;509.28;59.24;3.67;475
12733;509.32;59.21;3.76;475
12734;509.36;59.18;3.85;475
12735;509.40;59.14;3.94;475
12736;509.44;59.11;4.03;475
12737;509.48;59.08;4.12;475
12738;509.52;59.04;4.22;475
12739;509.56;59.01;4.31;475
12740;509.60;58.98;4.40;475
12741;509.64;58.94;4.49;475
12742;509.68;58.91;4.58;475
12743;509.72;58.88;4.67;475
12744;509.76;58.84;4.76;475
12745;509.80;58.81;4.86;475
12746;509.84;58.77;4.95;475
12747;509.88;58.74;5.04;475
12748;509.92;58.71;5.13;475
12749;509.96;58.67;5.22;475
12750;510;58.64;5.31;475
12751;510.04;58.61;5.40;475
12752;510.08;58.57;5.49;475
12753;510.12;58.54;5.59;475
12754;510.16;58.51;5.68;475
12755;510.20;58.47;5.77;475
12756;510.24;58.44;5.86;475
12757;510.28;58.13;5.78;475
12758;510.32;57.82;5.70;475
12759;510.36;57.51;5.62;475
12760;510.40;57.20;5.54;475
12761;510.44;56.89;5.46;475
12762;510.48;56.58;5.38;475
12763;510.52;56.27;5.30;475
12764;510.56;55.96;5.22;475
12765;510.60;55.65;5.14;475
12766;510.64;55.33;5.05;475
12767;510.68;55.02;4.97;475
12768;510.72;54.71;4.89;475
12769;510.76;54.40;4.81;475
12770;510.80;54.09;4.73;475
12771;510.84;53.78;4.65;475
12772;510.88;53.47;4.57;475
12773;510.92;53.16;4.49;475
12774;510.96;52.85;4.41;475
12775;511;52.54;4.33;475
12776;511.04;52.51;4.37;475
12777;511.08;52.49;4.41;475
12778;511.12;52.46;4.45;475
12779;511.16;52.44;4.48;475
12780;511.20;52.41;4.52;475
12781;511.24;52.39;4.56;475
12782;511.28;52.36;4.60;475
12783;511.32;52.34;4.64;475
12784;511.36;52.31;4.68;475
12785;511.40;52.29;4.71;475
12786;511.44;52.26;4.75;475
12787;511.48;52.24;4.79;475
12788;511.52;52.21;4.83;475
12789;511.56;52.18;4.87;475
12790;511.60;52.16;4.91;475
12791;511.64;52.13;4.94;475
12792;511.68;52.11;4.98;475
12793;511.72;52.08;5.02;475
12794;511.76;52.06;5.06;475
12795;511.80;52.03;5.10;475
12796;511.84;52.01;5.14;475
12797;511.88;51.98;5.17;475
12798;511.92;51.96;5.21;475
12799;511.96;51.93;5.25;475
12800;512;51.90;5.29;475
12801;512.04;51.88;5.33;475
12802;512.08;51.85;5.37;475
12803;512.12;51.83;5.40;475
12804;512.16;51.80;5.44;475
12805;512.20;51.78;5.48;475
12806;512.24;51.75;5.52;475
12807;512.28;51.73;5.56;475
12808;512.32;51.70;5.60;475
12809;512.36;51.68;5.63;475
12810;512.40;51.65;5.67;475
12811;512.44;51.63;5.71;475
12812;512.48;51.60;5.75;475
12813;512.52;51.57;5.79;475
12814;512.56;51.55;5.83;475
12815;512.60;51.52;5.86;475
12816;512.64;51.50;5.90;475
12817;512.68;51.47;5.94;475
12818;512.72;51.45;5.98;475
12819;512.76;51.42;6.02;475
12820;512.80;51.40;6.06;475
12821;512.84;51.37;6.09;475
12822;512.88;51.35;6.13;475
12823;512.92;51.32;6.17;475
12824;512.96;51.29;6.21;475
12825;513;51.27;6.25;475
12826;513.04;51.24;6.29;475
12827;513.08;51.22;6.32;475
12828;513.12;51.19;6.36;475
12829;513.16;51.17;6.40;475
12830;513.20;51.14;6.44;475
12831;513.24;51.12;6.48;475
12832;513.28;51.09;6.52;475
12833;513.32;51.07;6.55;475
12834;513.36;51.04;6.59;475
12835;513.40;51.02;6.63;475
12836;513.44;50.99;6.67;475
12837;513.48;50.96;6.71;475
12838;513.52;50.94;6.75;475
12839;513.56;50.91;6.78;475
12840;513.60;50.89;6.82;475
12841;513.64;50.86;6.86;475
12842;513.68;50.84;6.90;475
12843;513.72;50.81;6.94;475
12844;513.76;50.79;6.98;475
12845;513.80;50.76;7.01;475
12846;513.84;50.74;7.05;475
12847;513.88;50.71;7.09;475
12848;513.92;50.68;7.13;475
12849;513.96;50.66;7.17;475
12850;514;50.63;7.21;475
12851;514.04;50.61;7.24;475
12852;514.08;50.58;7.28;475
12853;514.12;50.56;7.32;475
12854;514.16;50.53;7.36;475
12855;514.20;50.51;7.40;475
12856;514.24;50.48;7.44;475
12857;514.28;50.46;7.47;475
12858;514.32;50.43;7.51;475
12859;514.36;50.41;7.55;475
12860;514.40;50.38;7.59;475
12861;514.44;50.35;7.63;475
12862;514.48;50.33;7.67;475
12863;514.52;50.30;7.70;475
12864;514.56;50.28;7.74;475
12865;514.60;50.25;7.78;475
12866;514.64;50.23;7.82;475
12867;514.68;50.20;7.86;475
12868;514.72;50.18;7.90;475
12869;514.76;50.15;7.93;475
12870;514.80;50.13;7.97;475
12871;514.84;50.10;8.01;475
12872;514.88;50.07;8.05;475
12873;514.92;50.05;8.09;475
12874;514.96;50.02;8.13;475
12875;515;50;8.16;475
12876;515.04;49.97;8.20;475
12877;515.08;49.95;8.24;475
12878;515.12;49.92;8.28;475
12879;515.16;49.90;8.32;475
12880;515.20;49.87;8.36;475
12881;515.24;49.85;8.39;475
12882;515.28;49.82;8.43;475
12883;515.32;49.80;8.47;475
